student_id,live_classes_attended,recorded_views,total_classes
7874,23,13,50
7875,6,22,60
7876,14,13,40
7877,16,20,60
7878,11,38,60
7879,25,15,40
7880,13,15,40
7881,17,22,50
7882,16,48,50
7883,25,18,60
7884,11,11,60
7885,33,21,60
7886,30,6,60
7887,13,19,50
7888,14,16,40
7889,12,19,50
7890,22,17,50
7891,15,19,60
7892,11,36,60
7893,26,25,40
7894,8,32,60
7895,25,28,60
7896,14,44,50
7897,16,47,50
7898,16,6,40
7899,30,5,60
7900,17,31,40
7901,17,33,50
7902,13,20,50
7903,27,13,50
7904,7,34,40
7905,14,19,40
7906,8,40,60
7907,26,22,60
7908,32,11,60
7909,32,8,50
7910,12,8,50
7911,21,39,50
7912,35,21,50
7913,13,7,50
7914,28,20,60
7915,19,37,50
7916,33,21,60
7917,31,11,40
7918,18,17,40
7919,6,35,50
7920,15,32,40
7921,21,11,40
7922,21,25,50
7923,12,23,60
7924,18,35,50
7925,32,9,50
7926,21,12,60
7927,12,30,50
7928,25,52,60
7929,10,33,60
7930,22,17,40
7931,9,21,60
7932,20,36,50
7933,6,19,60
7934,20,22,60
7935,18,42,50
7936,20,53,60
7937,10,11,40
7938,14,21,40
7939,16,10,50
7940,15,20,50
7941,23,23,50
7942,35,25,60
7943,18,15,40
7944,25,26,40
7945,32,6,60
7946,15,19,40
7947,16,34,60
7948,13,12,50
7949,35,22,40
7950,16,5,50
7951,28,20,60
7952,33,5,40
7953,24,12,60
7954,32,10,60
7955,35,20,50
7956,19,22,50
7957,21,24,40
7958,20,9,40
7959,20,56,60
7960,17,27,60
7961,24,16,40
7962,19,17,40
7963,12,6,40
7964,32,13,40
7965,16,14,40
7966,19,20,60
7967,31,6,40
7968,33,20,50
7969,31,19,60
7970,13,24,50
7971,18,22,60
7972,23,52,60
7973,25,8,60
7974,21,24,50
7975,21,17,50
7976,34,19,50
7977,14,17,50
7978,24,58,60
7979,26,12,50
7980,14,39,40
7981,10,5,50
7982,32,16,60
7983,15,14,40
7984,17,36,40
7985,21,11,60
7986,29,11,50
7987,15,9,60
7988,28,7,40
7989,17,24,50
7990,5,44,60
7991,21,14,40
7992,31,12,50
7993,6,22,50
7994,20,22,50
7995,15,16,40
7996,32,8,60
7997,12,17,40
7998,9,41,60
7999,10,21,40
8000,14,17,40
8001,22,28,50
8002,13,44,60
8003,24,44,50
8004,16,12,60
8005,14,47,50
8006,32,11,60
8007,25,7,50
8008,15,8,60
8009,23,40,50
8010,28,7,50
8011,22,12,50
8012,21,41,60
8013,17,33,60
8014,17,9,60
8015,16,7,40
8016,9,41,50
8017,21,9,50
8018,14,14,60
8019,27,15,50
8020,23,25,50
8021,25,9,60
8022,5,17,50
8023,32,9,40
8024,27,17,40
8025,6,20,60
8026,31,17,50
8027,15,17,40
8028,10,22,60
8029,13,28,50
8030,25,8,40
8031,25,27,50
8032,11,25,60
8033,33,11,60
8034,20,18,40
8035,11,39,60
8036,32,11,60
8037,7,16,40
8038,33,6,40
8039,11,21,60
8040,28,12,60
8041,27,19,40
8042,8,15,60
8043,27,6,50
8044,21,35,40
8045,20,13,40
8046,20,22,40
8047,34,10,60
8048,31,6,60
8049,12,18,60
8050,32,12,50
8051,19,41,60
8052,12,12,50
8053,22,10,50
8054,25,16,60
8055,7,23,60
8056,25,28,40
8057,12,16,60
8058,14,44,60
8059,18,19,60
8060,21,12,40
8061,7,16,40
8062,31,22,50
8063,31,12,40
8064,24,28,40
8065,16,24,50
8066,24,47,50
8067,9,21,50
8068,28,8,60
8069,19,9,60
8070,23,24,60
8071,25,18,40
8072,21,25,60
8073,8,27,40
8074,18,45,50
8075,8,47,60
8076,25,17,50
8077,31,21,40
8078,11,41,60
8079,18,32,40
8080,31,16,60
8081,7,38,40
8082,22,25,60
8083,24,17,40
8084,28,10,40
8085,18,28,40
8086,24,21,50
8087,21,15,60
8088,32,11,60
8089,25,40,50
8090,22,15,40
8091,15,22,40
8092,24,58,60
8093,27,24,60
8094,24,14,40
8095,23,30,60
8096,23,49,50
8097,14,15,40
8098,29,20,50
8099,24,9,50
8100,20,24,50
8101,22,14,50
8102,27,11,40
8103,21,22,60
8104,15,15,40
8105,32,14,40
8106,19,18,40
8107,15,45,50
8108,28,11,60
8109,12,9,60
8110,16,40,60
8111,7,49,50
8112,24,7,60
8113,13,14,60
8114,23,6,60
8115,30,16,40
8116,5,37,40
8117,10,31,60
8118,24,26,50
8119,19,50,60
8120,21,25,50
8121,6,29,50
8122,5,24,60
8123,16,5,60
8124,13,9,40
8125,30,5,50
8126,30,21,40
8127,25,17,50
8128,18,10,50
8129,5,40,60
8130,30,24,60
8131,14,10,50
8132,17,11,40
8133,29,11,50
8134,30,22,40
8135,22,10,40
8136,5,40,40
8137,30,11,50
8138,9,40,40
8139,35,10,50
8140,25,42,50
8141,13,37,40
8142,24,16,60
8143,20,40,40
8144,30,14,60
8145,15,30,40
8146,12,25,60
8147,19,17,50
8148,29,16,60
8149,20,31,50
8150,17,32,40
8151,35,11,50
8152,25,34,50
8153,16,29,50
8154,20,7,50
8155,22,25,50
8156,22,49,50
8157,18,37,60
8158,11,57,60
8159,18,21,60
8160,14,32,40
8161,17,16,60
8162,22,42,60
8163,10,41,60
8164,16,18,50
8165,14,48,50
8166,17,9,50
8167,31,19,40
8168,16,48,50
8169,10,21,50
8170,14,30,60
8171,25,28,40
8172,22,28,60
8173,30,13,60
8174,12,42,50
8175,32,15,60
8176,11,16,60
8177,14,25,40
8178,21,6,40
8179,15,22,60
8180,22,19,50
8181,33,5,40
8182,24,11,40
8183,10,27,50
8184,11,19,60
8185,17,20,50
8186,28,15,40
8187,30,16,50
8188,30,5,60
8189,27,5,40
8190,23,9,40
8191,22,37,50
8192,21,6,40
8193,9,59,60
8194,30,5,60
8195,15,16,50
8196,10,50,60
8197,14,21,40
8198,17,7,50
8199,19,34,40
8200,34,12,50
8201,20,34,40
8202,16,7,50
8203,8,22,60
8204,12,36,40
8205,28,5,50
8206,15,17,50
8207,10,44,50
8208,14,22,50
8209,31,17,50
8210,16,18,40
8211,6,48,60
8212,25,12,50
8213,11,50,60
8214,31,16,60
8215,19,15,50
8216,18,25,40
8217,11,24,50
8218,12,23,60
8219,15,18,40
8220,25,14,40
8221,21,15,50
8222,12,59,60
8223,32,6,50
8224,9,45,50
8225,22,18,40
8226,24,11,50
8227,24,13,40
8228,13,9,50
8229,15,30,40
8230,23,10,50
8231,13,21,50
8232,34,18,40
8233,26,13,40
8234,13,21,60
8235,24,17,60
8236,10,23,40
8237,11,18,60
8238,17,7,60
8239,23,12,60
8240,35,12,40
8241,29,15,60
8242,23,20,40
8243,14,25,40
8244,15,38,40
8245,28,22,60
8246,14,18,40
8247,17,8,50
8248,11,23,40
8249,21,32,40
8250,11,14,60
8251,21,7,60
8252,14,56,60
8253,11,9,40
8254,29,12,50
8255,14,38,50
8256,9,32,40
8257,12,18,40
8258,13,19,40
8259,21,16,50
8260,17,44,50
8261,24,34,40
8262,13,15,40
8263,28,5,50
8264,19,25,60
8265,11,20,50
8266,32,11,60
8267,19,12,60
8268,29,16,50
8269,35,7,40
8270,31,25,40
8271,31,23,40
8272,25,8,50
8273,25,21,60
8274,5,41,50
8275,23,18,40
8276,19,53,60
8277,17,40,40
8278,35,7,50
8279,11,25,50
8280,13,18,60
8281,31,24,40
8282,6,38,40
8283,25,12,60
8284,9,25,60
8285,28,22,40
8286,22,23,40
8287,15,29,40
8288,31,19,40
8289,34,20,50
8290,5,26,40
8291,28,21,40
8292,24,20,60
8293,19,35,40
8294,21,24,50
8295,24,20,60
8296,16,6,50
8297,13,35,50
8298,10,10,40
8299,14,25,40
8300,21,30,50
8301,20,50,60
8302,6,28,60
8303,19,25,60
8304,6,25,50
8305,20,21,60
8306,24,17,50
8307,17,25,40
8308,13,15,40
8309,11,32,60
8310,31,19,50
8311,21,14,60
8312,12,22,60
8313,33,9,60
8314,18,32,40
8315,13,6,60
8316,12,32,40
8317,14,19,60
8318,12,6,40
8319,8,30,50
8320,18,17,40
8321,13,22,40
8322,15,9,50
8323,8,22,40
8324,22,25,60
8325,12,26,50
8326,22,38,40
8327,31,7,40
8328,22,21,60
8329,25,28,40
8330,23,5,40
8331,27,23,40
8332,7,56,60
8333,20,30,60
8334,17,53,60
8335,24,21,40
8336,32,14,60
8337,25,18,60
8338,10,17,50
8339,10,16,40
8340,7,23,40
8341,32,8,60
8342,25,5,40
8343,8,42,50
8344,18,22,40
8345,35,5,50
8346,31,22,60
8347,15,21,60
8348,16,19,40
8349,26,16,40
8350,34,8,40
8351,7,54,60
8352,35,25,50
8353,16,31,50
8354,23,24,50
8355,9,40,50
8356,15,39,50
8357,29,10,40
8358,23,20,50
8359,17,19,40
8360,33,8,50
8361,21,47,60
8362,9,42,50
8363,28,16,40
8364,8,23,50
8365,22,17,60
8366,27,12,50
8367,21,16,40
8368,16,19,50
8369,11,32,40
8370,25,14,60
8371,15,9,40
8372,31,25,40
8373,34,14,60
8374,22,7,60
8375,19,17,50
8376,10,46,50
8377,16,11,50
8378,14,36,40
8379,7,40,40
8380,18,21,50
8381,14,26,60
8382,8,38,60
8383,19,21,40
8384,8,34,40
8385,27,18,50
8386,18,23,40
8387,10,13,50
8388,15,39,50
8389,23,39,60
8390,21,45,60
8391,16,17,40
8392,27,12,60
8393,5,23,40
8394,12,46,60
8395,24,56,60
8396,22,12,40
8397,12,16,60
8398,10,24,60
8399,24,22,60
8400,30,10,60
8401,6,39,50
8402,29,12,50
8403,7,17,50
8404,11,17,50
8405,31,9,60
8406,13,7,60
8407,24,10,60
8408,26,10,40
8409,25,8,50
8410,11,16,60
8411,27,8,40
8412,32,23,50
8413,30,6,50
8414,15,43,50
8415,29,21,60
8416,18,23,60
8417,19,23,50
8418,19,54,60
8419,6,35,60
8420,9,18,40
8421,13,8,50
8422,27,18,50
8423,23,16,50
8424,33,8,60
8425,29,22,60
8426,13,5,60
8427,12,20,50
8428,30,15,40
8429,17,8,50
8430,16,8,50
8431,24,29,40
8432,16,43,50
8433,33,18,40
8434,23,24,40
8435,29,18,50
8436,20,32,40
8437,12,7,60
8438,16,21,60
8439,32,23,60
8440,28,23,60
8441,22,21,40
8442,32,6,40
8443,34,11,40
8444,5,46,60
8445,18,30,40
8446,11,25,50
8447,17,22,40
8448,11,41,60
8449,12,17,40
8450,24,48,50
8451,13,17,50
8452,14,37,40
8453,6,30,60
8454,31,10,50
8455,21,14,60
8456,21,36,50
8457,17,15,60
8458,23,12,60
8459,29,23,60
8460,8,24,60
8461,18,11,50
8462,25,24,60
8463,15,39,40
8464,8,43,50
8465,7,26,50
8466,27,7,50
8467,33,13,60
8468,23,10,50
8469,10,37,40
8470,17,40,40
8471,8,37,40
8472,17,29,60
8473,29,13,60
8474,18,8,50
8475,33,22,40
8476,20,12,50
8477,20,17,40
8478,6,34,40
8479,10,20,40
8480,22,21,60
8481,33,15,60
8482,11,25,60
8483,18,59,60
8484,19,16,60
8485,27,19,60
8486,30,13,40
8487,11,22,60
8488,24,53,60
8489,32,8,40
8490,20,27,50
8491,25,20,50
8492,22,21,50
8493,7,21,40
8494,29,20,40
8495,23,19,40
8496,20,37,40
8497,13,20,40
8498,17,14,60
8499,10,24,40
8500,30,10,40
8501,15,13,60
8502,32,24,40
8503,35,12,60
8504,23,12,40
8505,33,12,40
8506,20,14,50
8507,8,32,40
8508,30,14,40
8509,13,25,50
8510,34,22,50
8511,14,5,50
8512,32,13,40
8513,16,15,40
8514,29,14,60
8515,18,37,50
8516,12,8,60
8517,33,21,60
8518,31,7,50
8519,18,32,50
8520,29,23,40
8521,13,14,50
8522,21,11,50
8523,27,24,60
8524,7,27,60
8525,11,15,50
8526,30,9,50
8527,20,7,50
8528,30,24,60
8529,21,20,40
8530,12,7,50
8531,25,21,40
8532,22,15,50
8533,18,10,60
8534,28,23,60
8535,11,25,40
8536,12,30,40
8537,17,42,50
8538,18,53,60
8539,10,33,40
8540,17,12,50
8541,17,20,60
8542,18,7,60
8543,30,22,40
8544,29,5,40
8545,35,12,60
8546,9,32,50
8547,25,24,60
8548,5,39,50
8549,31,10,50
8550,33,11,60
8551,18,27,50
8552,35,14,40
8553,21,49,60
8554,17,12,60
8555,16,20,50
8556,13,21,50
8557,23,24,50
8558,33,6,50
8559,23,16,60
8560,10,33,50
8561,33,22,40
8562,22,24,40
8563,22,25,40
8564,10,19,50
8565,11,36,50
8566,23,26,40
8567,34,22,40
8568,26,24,60
8569,24,32,50
8570,30,5,50
8571,28,18,40
8572,18,33,60
8573,16,15,50
8574,13,20,60
8575,15,17,50
8576,24,8,50
8577,21,27,60
8578,11,23,40
8579,20,13,60
8580,22,31,40
8581,16,13,50
8582,33,24,50
8583,17,57,60
8584,26,18,50
8585,19,49,50
8586,28,13,60
8587,10,18,50
8588,13,19,60
8589,30,5,60
8590,28,6,50
8591,18,24,40
8592,12,7,50
8593,34,11,40
8594,18,19,60
8595,15,27,40
8596,21,18,50
8597,33,15,50
8598,30,15,40
8599,27,21,40
8600,5,21,50
8601,25,14,50
8602,23,26,50
8603,19,11,40
8604,29,25,50
8605,28,21,50
8606,10,13,50
8607,34,5,50
8608,20,18,60
8609,32,23,50
8610,20,25,40
8611,11,9,50
8612,33,13,60
8613,35,22,40
8614,12,20,50
8615,27,23,60
8616,15,40,40
8617,8,34,50
8618,14,15,40
8619,12,32,40
8620,20,42,50
8621,15,17,60
8622,26,7,50
8623,23,12,60
8624,25,33,60
8625,17,18,60
8626,11,17,60
8627,15,31,40
8628,17,5,50
8629,12,5,60
8630,34,9,40
8631,22,39,50
8632,20,7,60
8633,25,28,60
8634,14,35,40
8635,21,9,60
8636,25,19,60
8637,26,17,50
8638,11,11,50
8639,15,41,50
8640,11,11,40
8641,18,28,60
8642,19,14,50
8643,30,24,40
8644,22,21,50
8645,22,12,60
8646,13,22,40
8647,31,9,40
8648,17,16,40
8649,31,18,50
8650,25,6,40
8651,17,8,50
8652,19,13,50
8653,19,44,50
8654,10,41,50
8655,22,12,40
8656,24,22,50
8657,32,6,50
8658,29,22,60
8659,20,46,60
8660,35,20,50
8661,29,13,50
8662,19,25,60
8663,19,21,40
8664,15,23,60
8665,16,27,60
8666,33,19,50
8667,10,12,50
8668,22,19,50
8669,27,20,50
8670,5,31,50
8671,10,20,40
8672,24,16,50
8673,19,24,40
8674,21,11,50
8675,12,7,50
8676,34,20,50
8677,25,39,40
8678,6,34,40
8679,11,6,60
8680,32,6,60
8681,18,6,60
8682,21,17,50
8683,33,21,50
8684,17,14,40
8685,13,36,60
8686,21,40,40
8687,25,42,50
8688,17,15,50
8689,11,36,40
8690,23,18,40
8691,25,36,40
8692,34,5,60
8693,18,19,40
8694,28,7,40
8695,6,38,40
8696,14,33,40
8697,21,18,60
8698,12,24,40
8699,34,24,60
8700,28,23,60
8701,17,35,60
8702,7,32,40
8703,31,15,40
8704,16,19,60
8705,17,42,50
8706,19,14,40
8707,24,18,50
8708,26,25,40
8709,18,47,60
8710,5,32,50
8711,24,23,60
8712,17,39,50
8713,9,60,60
8714,10,16,60
8715,9,38,60
8716,20,24,50
8717,21,5,60
8718,30,24,60
8719,13,37,40
8720,32,12,40
8721,17,5,60
8722,15,23,60
8723,10,46,60
8724,14,16,50
8725,18,20,50
8726,17,24,60
8727,23,10,60
8728,12,13,40
8729,21,7,40
8730,12,22,40
8731,22,6,50
8732,25,14,50
8733,12,28,50
8734,28,7,60
8735,24,21,50
8736,15,13,50
8737,19,14,50
8738,10,11,40
8739,24,31,50
8740,8,16,50
8741,31,10,60
8742,12,47,60
8743,30,12,50
8744,7,49,50
8745,18,41,60
8746,20,45,50
8747,13,11,50
8748,16,16,40
8749,21,36,40
8750,5,19,40
8751,26,16,50
8752,18,18,40
8753,27,7,50
8754,16,24,50
8755,34,22,60
8756,30,10,50
8757,8,46,60
8758,29,15,60
8759,29,24,50
8760,35,23,40
8761,14,60,60
8762,35,7,60
8763,27,17,40
8764,21,21,50
8765,17,29,40
8766,24,26,50
8767,27,11,40
8768,28,12,40
8769,22,20,50
8770,32,6,60
8771,6,27,60
8772,12,13,60
8773,11,31,50
8774,24,20,40
8775,10,21,50
8776,24,38,60
8777,19,30,60
8778,28,8,40
8779,12,21,40
8780,14,20,50
8781,14,17,40
8782,14,38,40
8783,12,11,50
8784,12,15,40
8785,16,38,60
8786,6,17,40
8787,17,6,50
8788,11,14,40
8789,10,19,50
8790,27,7,50
8791,32,8,60
8792,29,18,40
8793,24,50,50
8794,31,15,50
8795,19,41,50
8796,32,18,60
8797,33,14,40
8798,19,8,50
8799,33,10,60
8800,23,21,60
8801,18,34,40
8802,18,15,60
8803,11,18,40
8804,7,21,50
8805,23,8,40
8806,17,56,60
8807,32,24,50
8808,5,16,40
8809,33,21,60
8810,9,25,60
8811,18,9,60
8812,8,40,60
8813,9,41,60
8814,14,9,60
8815,12,25,60
8816,16,40,50
8817,25,40,40
8818,29,23,50
8819,9,16,50
8820,16,25,60
8821,25,23,50
8822,7,15,60
8823,21,23,40
8824,14,25,40
8825,25,37,60
8826,14,9,50
8827,30,19,60
8828,32,11,40
8829,14,5,40
8830,25,36,40
8831,13,50,50
8832,24,46,50
8833,9,31,60
8834,22,29,40
8835,14,24,40
8836,7,33,50
8837,10,17,50
8838,31,21,50
8839,5,60,60
8840,25,31,40
8841,5,39,50
8842,14,32,40
8843,15,10,40
8844,10,18,50
8845,14,45,50
8846,19,40,50
8847,24,36,60
8848,32,23,40
8849,18,7,40
8850,26,23,60
8851,15,42,60
8852,13,28,50
8853,13,17,40
8854,30,16,50
8855,35,9,50
8856,21,32,40
8857,26,21,50
8858,24,17,60
8859,23,24,50
8860,12,19,60
8861,22,6,40
8862,25,23,50
8863,28,5,40
8864,8,40,40
8865,16,22,60
8866,10,13,50
8867,23,32,50
8868,34,19,60
8869,23,34,40
8870,16,21,40
8871,11,25,40
8872,13,31,40
8873,35,15,60
8874,12,50,60
8875,32,23,40
8876,19,7,50
8877,32,8,60
8878,24,23,50
8879,6,38,60
8880,19,19,40
8881,22,22,40
8882,21,7,60
8883,23,20,60
8884,30,6,40
8885,15,29,60
8886,31,17,40
8887,10,22,50
8888,26,21,50
8889,25,48,50
8890,34,18,60
8891,17,24,50
8892,15,16,60
8893,31,22,60
8894,10,25,60
8895,10,60,60
8896,10,8,60
8897,11,24,60
8898,16,21,40
8899,23,21,40
8900,20,18,60
8901,33,14,60
8902,18,46,60
8903,25,46,50
8904,10,24,60
8905,18,15,50
8906,17,20,60
8907,33,13,50
8908,20,23,60
8909,15,24,50
8910,17,16,40
8911,16,7,60
8912,20,16,50
8913,35,15,60
8914,30,10,60
8915,32,24,60
8916,13,49,50
8917,24,13,60
8918,31,7,40
8919,30,14,60
8920,22,10,60
8921,24,15,50
8922,33,25,40
8923,35,24,40
8924,25,18,60
8925,20,12,50
8926,29,18,50
8927,35,15,50
8928,34,16,40
8929,18,34,60
8930,24,27,40
8931,26,24,50
8932,17,5,50
8933,23,21,40
8934,21,26,50
8935,8,27,40
8936,11,7,40
8937,20,23,60
8938,25,24,50
8939,18,9,40
8940,21,23,40
8941,35,11,60
8942,34,24,50
8943,25,17,40
8944,22,18,50
8945,25,48,60
8946,23,25,50
8947,6,20,60
8948,26,6,60
8949,10,11,50
8950,19,22,40
8951,12,15,40
8952,19,38,40
8953,21,21,40
8954,22,20,50
8955,16,25,40
8956,18,18,50
8957,21,12,40
8958,14,17,60
8959,24,28,40
8960,18,17,50
8961,32,9,60
8962,9,18,50
8963,20,11,60
8964,32,14,50
8965,28,7,60
8966,29,9,40
8967,26,16,60
8968,19,24,50
8969,21,6,60
8970,12,16,40
8971,25,28,50
8972,17,5,60
8973,25,19,60
8974,20,22,50
8975,12,10,40
8976,15,18,50
8977,11,38,50
8978,25,25,50
8979,18,14,60
8980,17,15,60
8981,22,16,50
8982,20,7,50
8983,35,23,60
8984,23,21,60
8985,21,19,60
8986,20,38,50
8987,12,9,50
8988,13,34,60
8989,35,14,40
8990,10,36,60
8991,31,8,40
8992,18,24,50
8993,15,21,60
8994,34,12,60
8995,25,36,60
8996,28,20,60
8997,19,43,50
8998,21,17,50
8999,23,17,50
9000,10,16,50
9001,19,24,50
9002,30,11,50
9003,19,12,60
9004,27,20,50
9005,25,8,60
9006,23,23,50
9007,9,38,40
9008,28,13,40
9009,11,20,60
9010,12,34,50
9011,21,11,40
9012,28,19,50
9013,13,6,50
9014,11,8,60
9015,20,25,40
9016,19,44,50
9017,14,34,40
9018,17,7,50
9019,18,22,60
9020,14,10,50
9021,21,19,50
9022,15,40,60
9023,13,12,50
9024,13,46,50
9025,8,40,50
9026,20,25,60
9027,19,28,50
9028,31,15,60
9029,12,19,40
9030,16,38,60
9031,27,5,50
9032,33,23,60
9033,20,34,50
9034,21,21,50
9035,30,18,40
9036,11,9,50
9037,13,55,60
9038,13,11,60
9039,15,12,50
9040,25,40,40
9041,14,43,60
9042,19,5,40
9043,8,31,50
9044,23,43,50
9045,8,31,60
9046,25,23,60
9047,33,12,50
9048,8,50,50
9049,32,15,50
9050,20,6,60
9051,11,46,60
9052,21,17,50
9053,13,19,40
9054,16,24,40
9055,8,16,50
9056,24,16,40
9057,31,5,60
9058,11,8,60
9059,33,6,50
9060,19,32,50
9061,11,20,60
9062,23,24,60
9063,21,25,40
9064,8,40,50
9065,9,22,60
9066,35,16,60
9067,35,12,60
9068,27,23,60
9069,19,40,50
9070,17,16,60
9071,35,18,40
9072,12,38,50
9073,16,60,60
9074,24,41,60
9075,25,6,40
9076,14,9,50
9077,27,11,60
9078,7,28,50
9079,35,16,40
9080,34,11,40
9081,10,7,60
9082,11,18,50
9083,24,14,60
9084,25,25,40
9085,24,29,50
9086,17,29,50
9087,25,23,50
9088,24,7,50
9089,18,21,60
9090,11,37,40
9091,10,6,60
9092,12,38,50
9093,23,16,60
9094,14,17,60
9095,26,10,40
9096,10,41,50
9097,33,20,40
9098,18,7,60
9099,26,21,40
9100,23,23,50
9101,12,9,40
9102,14,11,60
9103,7,23,40
9104,31,10,60
9105,10,39,50
9106,13,23,40
9107,35,25,50
9108,23,24,60
9109,35,24,50
9110,22,15,50
9111,18,25,50
9112,18,17,60
9113,32,11,50
9114,21,15,40
9115,14,19,50
9116,21,18,40
9117,27,15,60
9118,16,17,40
9119,11,47,50
9120,31,15,40
9121,6,21,40
9122,30,25,60
9123,8,59,60
9124,16,19,60
9125,23,21,60
9126,34,8,50
9127,34,13,60
9128,12,13,50
9129,31,9,50
9130,10,7,40
9131,21,30,50
9132,17,15,40
9133,11,8,50
9134,15,19,40
9135,27,11,40
9136,10,11,50
9137,26,20,40
9138,19,19,50
9139,6,15,50
9140,31,20,50
9141,8,49,50
9142,19,27,40
9143,33,24,40
9144,5,45,50
9145,30,20,50
9146,12,25,60
9147,15,8,50
9148,9,17,50
9149,22,48,50
9150,22,22,60
9151,14,18,40
9152,22,23,60
9153,11,12,40
9154,15,17,60
9155,30,15,50
9156,13,42,50
9157,19,8,50
9158,24,20,60
9159,11,15,50
9160,31,12,60
9161,5,39,60
9162,23,17,50
9163,33,20,60
9164,10,12,60
9165,9,36,50
9166,13,24,60
9167,31,6,50
9168,27,7,40
9169,21,22,60
9170,8,27,60
9171,27,9,50
9172,22,19,60
9173,24,13,40
9174,13,15,40
9175,12,24,40
9176,25,27,40
9177,14,15,60
9178,22,5,40
9179,10,18,40
9180,28,5,50
9181,21,44,60
9182,35,13,50
9183,10,9,60
9184,17,11,60
9185,27,12,50
9186,19,11,60
9187,29,25,60
9188,10,18,40
9189,19,30,50
9190,7,45,50
9191,20,13,50
9192,28,11,50
9193,32,16,60
9194,10,10,40
9195,12,14,60
9196,7,19,40
9197,17,11,60
9198,28,15,40
9199,26,25,50
9200,32,20,60
9201,28,5,60
9202,20,24,40
9203,13,20,50
9204,12,20,50
9205,10,11,60
9206,16,28,40
9207,19,18,60
9208,14,19,60
9209,18,17,40
9210,15,17,40
9211,18,22,50
9212,34,25,40
9213,27,23,60
9214,11,30,50
9215,17,50,50
9216,8,50,50
9217,34,17,50
9218,24,18,50
9219,10,17,40
9220,17,14,50
9221,30,23,50
9222,19,58,60
9223,31,12,60
9224,30,20,40
9225,11,12,40
9226,10,23,40
9227,35,18,60
9228,19,36,60
9229,18,15,50
9230,34,5,40
9231,27,13,50
9232,11,23,60
9233,19,28,50
9234,27,7,40
9235,17,16,50
9236,19,10,50
9237,11,19,50
9238,34,23,60
9239,28,14,50
9240,23,8,50
9241,13,6,40
9242,23,45,50
9243,19,19,50
9244,19,16,50
9245,20,19,50
9246,26,23,40
9247,14,10,50
9248,31,23,50
9249,14,31,40
9250,18,5,50
9251,28,5,40
9252,26,13,60
9253,17,48,60
9254,33,18,50
9255,18,27,40
9256,28,24,60
9257,25,37,40
9258,12,11,50
9259,9,41,60
9260,20,17,60
9261,34,19,60
9262,19,43,50
9263,16,44,60
9264,25,21,40
9265,28,18,60
9266,22,12,40
9267,19,26,50
9268,35,19,60
9269,7,16,40
9270,34,12,50
9271,13,9,50
9272,29,18,60
9273,15,6,40
9274,22,25,50
9275,11,25,50
9276,16,12,40
9277,9,21,40
9278,23,29,60
9279,13,39,50
9280,35,17,40
9281,10,17,60
9282,13,60,60
9283,5,27,40
9284,21,25,60
9285,11,25,40
9286,27,17,50
9287,9,34,50
9288,14,21,40
9289,17,20,50
9290,6,17,60
9291,18,13,50
9292,27,15,60
9293,27,20,50
9294,17,8,50
9295,23,35,40
9296,5,31,60
9297,16,26,40
9298,9,48,50
9299,20,12,40
9300,23,14,50
9301,21,15,40
9302,25,22,40
9303,27,21,50
9304,24,22,60
9305,5,26,50
9306,17,23,40
9307,15,8,40
9308,7,30,40
9309,7,34,40
9310,20,22,60
9311,23,11,50
9312,23,57,60
9313,27,20,40
9314,26,20,60
9315,26,20,40
9316,7,23,40
9317,14,33,40
9318,35,18,50
9319,28,8,40
9320,31,23,50
9321,14,34,50
9322,23,5,40
9323,11,39,40
9324,27,22,40
9325,10,20,60
9326,10,15,40
9327,6,20,40
9328,20,34,60
9329,31,7,50
9330,10,9,40
9331,15,25,60
9332,12,20,40
9333,19,16,50
9334,12,17,50
9335,26,20,50
9336,9,57,60
9337,12,6,60
9338,17,41,50
9339,24,15,40
9340,5,21,60
9341,15,17,50
9342,31,23,60
9343,18,13,50
9344,11,12,40
9345,17,18,60
9346,27,15,50
9347,22,27,50
9348,5,33,40
9349,21,46,50
9350,12,37,40
9351,16,17,60
9352,32,25,60
9353,23,6,40
9354,13,25,40
9355,24,24,50
9356,9,27,40
9357,7,32,50
9358,22,36,60
9359,8,54,60
9360,24,5,60
9361,21,6,40
9362,13,23,60
9363,20,45,50
9364,14,5,60
9365,14,16,60
9366,23,19,40
9367,8,32,40
9368,22,38,40
9369,16,23,60
9370,17,9,40
9371,19,15,60
9372,28,25,50
9373,20,33,40
9374,26,10,50
9375,8,36,60
9376,30,16,60
9377,8,19,50
9378,11,43,50
9379,19,24,40
9380,10,19,40
9381,19,34,50
9382,13,14,60
9383,19,22,40
9384,17,23,50
9385,15,17,50
9386,21,24,40
9387,21,32,40
9388,7,20,40
9389,25,45,50
9390,24,12,60
9391,23,19,60
9392,15,13,50
9393,16,25,50
9394,16,25,50
9395,19,24,50
9396,26,20,50
9397,29,17,40
9398,20,22,50
9399,22,14,50
9400,26,25,40
9401,15,24,40
9402,11,12,60
9403,27,25,50
9404,30,14,40
9405,19,20,40
9406,18,18,60
9407,5,18,60
9408,19,5,60
9409,12,18,60
9410,21,20,60
9411,25,18,40
9412,19,10,40
9413,17,23,50
9414,21,13,40
9415,14,6,60
9416,23,24,40
9417,11,24,40
9418,32,13,40
9419,11,8,60
9420,15,24,60
9421,12,21,50
9422,8,44,60
9423,10,27,40
9424,7,31,50
9425,15,41,50
9426,35,5,60
